word,count
CHiQ - CQRT18Y1GD1W,1
Frigidaire - EFR285-RED,1
Criterion - CTMR145A1B,1
Frigidaire - EFR285-B,1
RCA - RFR832-D-BLACK,1
Frigidaire - EFR285-B-WHITE,1
Avanti - FF18H0W,1
FORT� - F15TFRESWW,1
Conservator - GRLH184T*,1
Silhouette Professional - DAR055D1BSSPRO,1
Gaggenau - RC472705,1
Beerbauch Réfrigérateur minibar 65L classe   noir,1
DRCNA321E20W réfrigérateur combiné,1
Réfrigérateur  RF 90 A+  Classe A+,1
Réfrigérateur Américain  Hrf5ig6,1
Réfrigérateur Combiné  BC6510SW  Classe A+ Blanc doux,1
Réfrigérateur Combiré  Rcna400e21zxp,1
Réfrigérateur américain 539 litres  GNE6039XP,1
Combi  Cfm14502s,1
Réfrigérateur  Portes  Rdsa310m0,1
Réfrigérateur Combiné  RCNE520E20ZGB  Classe A+ Brillant noir,1
Réfrigérateur  portes 71 litres  RFDP97A+,1
Vitrine Réfrigérée De Comptoir 68 Litres,1
Réfrigérateur top  RTFL85-50b2,1
PopArt Cream Réfrigérateur congéateur 108 /13  casse A++  crème,1
Electronics Réfrigérateur Combiné  Electronics GTD7043WH  Blanc,1
Réfrigérateur Combiné  C3FE635CWJ  Classe A+ Blanc,1
Réfrigérateur Combiné Inox  A3fe632csj,1
Réfrigérateur Combiné  HTM 1721   Classe A+ Blanc,1
Combiné Inversé  Rcna400k20xp,1
Combiné  C3FE632CSJ,1
Réfrigérateur  Porte  Rsse45m23w,1
Réf Tu  Rll145-55b2,1
Réf Us  Hrf-522dg6,1
Combiné Inversé  Rt58k7100s9,1
Réfrigérateur Combiné  KG49NXI30  Classe A++ Acier inoxydable,1
"Réfrigérateur  portes RED45DXP, 400, Froid No Frost",1
Réfrigérateur Combiné  OCEAFC235W  Classe A+ Blanc,1
Réfrigérateur/Congélateur Zdap 205  Congélateur Haut,1
Réfrigérateur Combiné  C3FE635CMJ  Classe A+ Finition inox,1
Réfrigérateur   1   Classe A+ Blanc,1
Réfrigérateur  porte  SI6S,1
Réfrigérateur Combiné  OCEAFC235S  Classe A+ Argenté(e),1
Réfrigérateur  porte encastrable  IKS25,1
Electronics Réfrigérateur Américain  Gsk6676sc,1
Réf Top  Rtl101b,1
Réfrigérateur combiné  RCL 185-60b2,1
Réfrigérateur Combiné  RCSA270K20S  Classe A+ Argenté(e),1
Réfrigérateur Combiné  RCNA305K20W  Classe A+ Blanc,1
Réfrigérateur Multi  Gne60522x,1
Réfrigérateur  IK 2320  Classe A++,1
riston Réfrigérateur Combiné  LH8 FF1I   Classe  rgent vif,1
Combiné Inversé  Hb16fmaa,1
Réfrigérateur Américain  Frnh540b2x,1
Réfrigérateur 1 Porte   431020,1
Réfrigérateur  CERTT91S2  Classe A+ Gris/argent VCM,1
Réfrigérateur Combiné  BCBS172FTNPU  Classe A+,1
Réfrigérateur  Portes  Fn406w,1
Réfrigérateur Américain  Rf56j9041sreg,1
Réfrigérateur Combiné  CN158220XP  Classe A+ Acier inoxydable,1
Réfrigérateur Américain  Cera525lnfix,1
Réfrigérateur Combiné  CEFC252MGREY  Classe A+ Gris,1
Combiné pose libre  RCNT415I20BS,1
Combiné pose libre  C3FE63CWJ,1
Refrigerateur Pose Libre Multiportes A3fe635cmj,1
Réfrigérateur  Porte  Bssa200m2s,1
Réfrigérateur  BLSA210M2S  Classe A+ Blanc,1
Réfrigérateur Combiné  SJT1227M4S  Classe A+,1
Réfrigérateur combiné encastrable  SP40800,1
Réfrigérateur  porte  BSSA200M2S,1
Amana,1
Bosch,1
GE_,1
Combiné Inversé  Drcna302k20xp,1
Refrigerateurs  porte  DF 29,1
Réfrigérateur Combiné  RDNT360I20BS  Classe A+ Argent brossé,1
Monroe XL Black combiné réfrigérateur congélateur 97/39ll A+ look rétro noir,1
Réfrigérateur Combiné  RDNT470E20ZW  Classe A+ Blanc,1
Réfrigérateur Combiné  RDNT360I20W  Classe A+ Blanc,1
Réfrigerateur  portes  HTM17V,1
Réfrigérateur combiné  KFN28132DWS,1
Refrigerateur Pose Libre Combine No Frost Kfn28132dedt/Cs,1
Réfrigérateur Américain 91cm 536l A++ Nofrost Inox En6086mox,1
"Réfrigérateur Table Top 1,2,3 Ou 4*   Bst510sw",1
Réfrigérateur  BS2510SW  Classe A+ Blanc doux,1
Réfrigérateur Table Top Tout Utile  Blt510sw,1
Combiné  A3FE635CGJE,1
Combiné Inversé  Lr8s1fs,1
Réfrigérateur Combiné  CNel 320  Classe A++ Argenté(e),1
Réfrigérateur Intégrable  Porte Sad/I,1
Réfrigérateur Intégrable Combiné  Brb260031ww,1
Réfrigérateur  Porte Intégrable  Glissière 54cm 9l A+ Statique Arg760a+,1
Réfrigérateur  porte  ARG87/A+,1
Réfrigérateur  Porte Intégrable  Glissière 54cm 90l A++ Brassé Arg860a++,1
Réfrigérateur  porte  K370-20 BLU PERFORMANCE,1
Réfrigérateur  porte  RSSE265K20W,1
KitchenAid,1
Réfrigérateur  320LN  Blanc,1
Réfrigérateur Top 45cm 91l A+ Blanc Fridge 91l,1
Vitrine réfrigérée  sushi  GN1/2,1
Armoire  boissons réfrigérée 267,1
Saladette réfrigérée,1
Resistance De Degivrage 120w Congelateur/Refrigerateur,1
Armoire réfrigérée positive 1400,1
Vitrine réfrigérée  poser 120,1
Vitrine réfrigérée  poser 72L,1
Armoire réfrigérée positive 700,1
Réfrigérateur Combiné  KGN49XL30  Classe A++ Acier inoxydable,1
Big Mommy Cool Réfrigérateur congélateur 300  205kWh/an Classe A++,1
Deawoo Réfrigérateur Américain   Frn-Q21d3s,1
Frigo bar 88,1
Vitrine réfrigérée  poser GN 2/1,1
Réfrigérateur Combiné  CKCS6186IXV/1  Classe A+++ Acier inoxydable,1
Rcsa330k20w  Réfrigérateur/Congélateur  Pose Libre  Largeur  60 Cm  Profondeur  60 Cm  Hauteur  185 Cm  295 Litres  Congélateur Bas  Classe A+  Blanc,1
"Ckcn 6182ix/1 Réfrigérateur Combiné  309l (216l  93l)  Froid Total No Frost  Classe   L60,3  H185,5cm  Inox",1
Réfrigérateur  ZS 12 A1 D/HA  Classe A+,1
Réfrigérateur  Portes 54cm 7l A+ Statique Blanc Sjt17m4w,1
Réfrigérateur  ARG 18481 A++ SF  Classe A++ Blanc,1
Monroe Black Réfrigérateur/congélateur 61/24l Classe A+ Look rétro  noir,1
CFE633CNE Réfrigérateur Congélateur  Volume 310L (230L+80L)  Froid ventilé  Classe A+  Coloris Anthracite,1
Combiné intégrable  RBBS172,1
"Frosty  Mini frigo pour boissons et sncks  Réfrigérteur compct pour chmbre d'hotel (contennce 10L, 65W, Clsse A+, tempérture 1218°C)  noir",1
F2D320IX,1
Réfrigérateur  Porte  Arg86a,1
Mini Frigo 4l 12v/240v Blanc/Bleu Fr10,1
Electronics Réfrigérateur Combiné 60cm 312l A++ No Frost Blanc Gbb329swjz,1
Rcna320k20w  Réfrigérateur/Congélateur  Pose Libre  Largeur  59.5 Cm  Profondeur  60 Cm  Hauteur  185.3 Cm  287 Litres  Congélateur Bas  Classe A+  Blanc,1
Height Cool Black Combiné réfrigérateur congélateur 199/53l Classe A++,1
Big  Combiné réfrigérateur congélateur 371L 281/90l classe A+,1
Alleinversorger Réfrigérateur Congélateur 90l Classe énergétique A+  Niveaux noir,1
Truckstop Glacière électrique isotherme 14l adaptateur 12V  rouge,1
Luminance Frost Combi Réfrigérateur congélateur 98L/52L  Classe A+++,1
Bigboy Réfrigérateur 335L  étages classe énergétique A+  noir,1
Height Cool Silver Combiné réfrigérateur congélateur 199/53l Classe A+,1
Alleinversorger Réfrigérateur Congélateur 90l Classe énergétique A+  Niveaux Inox,1
Height Coo Combiné Réfrigérateur congéateur 34/77   portes Inox,1
Coolzone 186 Réfrigérateur congélateur encastrable171l  15l  Classe,1
Réfrigérateur Combiné  RDSA240K20W  Classe A+ Blanc,1
Réfrigérateur Combiné  RCNA35DS  Classe A+ Argenté(e),1
Réfrigérateur américain 591 litres  GSJ361DIDV,1
Combiné  RCSA240K20W,1
Rcna320k30pt  Réfrigérateur/Congélateur  Pose Libre  Largeur  59.5 Cm  Hauteur  185.3 Cm  287 Litres  Congélateur Bas  Classe A++,1
Réfrigérateur Combiné  KG49NAI31  Classe A++ Inox,1
Réf Tu  Rr39m7305s9,1
Ccpn 6184ix  Réfrigérateur/Congélateur  Pose Libre  Largeur  60 Cm  Profondeur  67 Cm  Hauteur  185 Cm  16 Litres  Congélateur Bas  Classe A++  Inox,1
Réfrigérateur  IKS 261  Classe A++,1
"RCSA365K21S Réfrigérateur combiné-346L (233L  113L)-froid brassé  froid statique-A-L59,5  H185,3cm-Silver",1
Réfrigérateur Combiné  RCSA300K20W  Classe A+ Blanc,1
Réfrigérateur Américain  Rs58k6537sl,1
Réfrigérateur  Porte Inox  Rr39m730s9/Ef,1
RR39M7000WW  Réfrigérateur 1 porte  385 L  Froid ventilé intégral  A+  L 59.5   185.5 cm  Blanc,1
Refrigerateurs  porte DL 29,1
Refrigerateurs Encastrable Brb 260010 Ww,1
Réfrigérateur Top 45cm 91l A+ Silver Fridge 91l Silver,1
Refrigerateurs  portes  DF 81,1
Réfrigérateur Combiné  BRB260034WW  Classe A++ Blanc,1
Réfrigérateur Combiné  BRB260076WW  Classe A++ Blanc,1
Réfrigérateur Combiné  BRB260000WW  Classe A+ Blanc,1
Réfrigérateur Combiné  TIAA 12 V.1  Classe A+ Blanc,1
Réfrigérateur Combiné  RCI 5351  Classe A++,1
Congélateur Fz0805/Rd,1
Réf Intég Frz  Ik3524,1
"Continental edisson 1DL349BDS2  Réfrigérateur  349L  Froid brassé  Classe A+  L 59,5   185cm  Silver",1
Réfrigérateur Combiné  RCSA365K20DW  Classe A+ Blanc,1
Refrigerateurs  portes  TIAA  VSI,1
"1DL349BDW2  Réfrigérateur  349L  Froid brassé  Classe A+  L 59,5   185cm  Blanc",1
Réfrigérateur Combiné  CRCSA295K21DS  Classe A+ Argenté(e),1
Réfrigérateur 2p  Rt156d4ag1,1
Réfrigérateur combiné  CNEF4815,1
Réfrigérateur  IK 3520  Classe ++,1
Réfrigérateur combiné  KGN46AL30 VITAFRESH PLUS,1
Réfrigérateur Table Top  QTT 110 GPL,1
Réfrigérateur  Porte Blanc  Qtt20gl2,1
Réfrigérateur Combiné  CCDS 6174FSH  Classe A++ Argenté(e),1
Réfrigérateur Combiné  CNef 31 NoFrost  Classe A++ Argenté(e),1
Réfrigérateur Combiné  KG39NXB35  Classe A++ Inox noir,1
Réfrigérateur  portes  RDS40K0S,1
Réfrigérateur Combiné  KGV39VW32S  Classe A++ Blanc,1
Réfrigérateur Américain  GSL6661PS,1
Kenmore,1
LG Side by Side,1
VIKING - VDUI5240DSS,1
Fisher & Paykel - RS2484W***#,1
Marvel - MPBV415-IG31A,1
Bosch - B30IB905SP,1
Thermador - T30IB905SP,1
Gaggenau - RB472705,1
Beko - BBBF2410IM2,1
Signature Kitchen Suite - SKSCR3001*,1
Blomberg - BRFB1052FFBI2,1
Marvel - MLWC*15-SG01A,1
Samsung - RF28R6222**,1
Marvel - MORE*24-SS*1A,1
Lynx - LN15WINE*,1
Marvel - MORE*15-SS01A,1
Blomberg - BRFB1051FFBI2,1
Marvel - MLRE*15-SG01A,1
Marvel - MLRE*15-IG01A,1
Miele - KF 2802 Vi,1
Marvel - MLBV*15-IG01A,1
Marvel - MLBV*15-SG01A,1
Sub-Zero - ID-27R,1
Summit - FFBF284SSIM,1
Beko - BFBF30216SSIML,1
Beko - BFBF30116SSIM,1
Blomberg - BRFB1542SS,1
Sub-Zero - ID-30R,1
Beko - BFBF30216SSIM,1
Norpole - NPDR340STE,1
Fire Magic - 3589-DR,1
Blomberg - BRFB21622SS,1
Marvel - MLRE*24-SS01A,1
Liebherr - MRB2400,1
Marvel - MPWC415-IG31A,1
Beko - BFBD30216SSL,1
Midea - WHD-125FBS1,1
Dacor - DRR36980***,1
Blomberg - BRFB21612SS,1
Beko - BFBF30216SS,1
Beko - BFBF30116SS,1
Beko - BFBD30216SS,1
Beko - BFBD30216SSIML,1
Marvel - MLWC*15-IG01A,1
Avalon - A1-3.1CFDDSS,1
Gaggenau - RB492705,1
XO - XOU24WDZGOA,1
Danby - DAR022A1BDB,1
Midea - MRM32B4ABB,1
APPLIANCE BASICS - CR31TABDDSS,1
Marvel - MPWC424-SS31A,1
Miele - K 2602 Vi,1
Jenn Air - JURF*242H***,1
Jenn Air - JUGF*242H***,1
none - MCR5U-OHC,1
Whynter - BOR-53024-SSW,1
Gaggenau - RC462705,1
Marvel - MPBV424-IS31A,1
COCA COLA - CRF170COKE,1
IGLOO - IRF16RSBK,1
Silhouette Professional - SPRAR055D1SS,1
Avanti - RMRC17X**-IS,1
"Insignia - NS-BI1ZWCxxxxxx (x = a-z, A-Z, 0-9, -, blank)",1
Bosch - B30IR905SP,1
Danby - DAR022A1SLDB,1
Dacor - DRR30980***,1
Midea - MRM31D2BST,1
PREMIUM - PRF31500MW,1
Midea - WHD-113FB1,1
Midea - WHD-113FSS1,1
Avalon - A1-3.1CFDDBLK,1
Honeywell - H31MRS*,1
Midea - HD-113F,1
Newair - NRF031****,1
Arctic King - ATMP031AET,1
Arctic King - ATMP031AEW,1
Arctic King - ATMP031AES,1
Arctic King - FKATMP031AEW,1
Arctic King - FKATMP031AEB,1
Newair - NRF031GA00,1
Arctic King - ARM32D5ABB,1
Perfect aire - 3W2WF32,1
Perfect aire - 3W2BF32,1
Emerson Radio Corp - CR510VSE*,1
Criterion - CCR312DCE2S,1
Beko - BFBF2815SSIM,1
Sub-Zero - ID-36R,1
Maytag Side by Side,1
Blomberg - BRFB1045WH,1
LG - LSBNC1021*,1
DCS - RF24DE4,1
Marvel - MODR*24-SS71A,1
Marvel - MPDR424-SS71A,1
VIKING - VDUO5241DSS,1
Beko - BFBF2414WH,1
Blomberg - BRFB1045SS,1
Beko - BFBF2414SL,1
Beko - BFBF2414SS,1
Marvel - MLBV*24-IS01A,1
Lynx - LN24DW*,1
Marvel - MPDR424-IS71A,1
Liebherr - C5250,1
Twin Eagles - TEOR242-G,1
VIKING - VDUO5240DSS,1
Liebherr - SC5781,1
DCS - RF24DE3,1
Signature Kitchen Suite - SKSCW241**,1
Sub-Zero - DEU1550B*/*,1
SMEG Spa - CVIU138,1
Fisher & Paykel - RS2474BRU1,1
Liebherr - C5740IM,1
Samsung Side by Side,1
Whirlpool,1
EcoMax - EF-32199-B-2,1
MicroChill - MCH4G16,1
SMEG Spa - CVxxx38xxxx,1
LG - LRTNC0705*,1
DOMETIC - C40G2,1
DOMETIC - C40G1,1
Goldstar - GKIM08121*,1
Marvel - MA24RA1S***,1
DCS - RF24LE3,1
LG - LKIM08121*,1
DCS - RF24RE3,1
DOMETIC - C60G2,1
Liebherr - HWgb 1803,1
DOMETIC - C60G1,1
Miele - KFN 4799 DDE edt/cs,1
Marvel - MPWC415-SS31A,1
MicroChill - MCH3G14,1
Marvel - MLBV*15-IS01A,1
Liebherr - ICNS 51031,1
Miele - KFN 7734 D,1
Liebherr - MW 2400,1
Liebherr - ICNS 51030,1
Liebherr - ICS5100,1
Signature Kitchen Suite - SKSCW181**,1
Miele - KFN 7784 D,1
Liebherr - IC5100PC,1
Blomberg - BRFB1532SS,1
Avanti - RMRS31X**-IS,1
LG - LRONC0705*,1
Avanti - RMRS31X6BL-IS,1
Summit - FFBF283SS,1
Marvel - MLDR*24-IS61A,1
Marvel - MLDR*24-SS61A,1
VIKING - VDUI5241DSS,1
LG - LRONC1414*,1
Fisher & Paykel - RS24S,1
Liebherr - MW 2401,1
Liebherr - UR500,1
Marvel - MLRE*15-SS01A,1
Fisher & Paykel - RS30S,1
Marvel - MLWC*15-SS01A,1
Marvel - MLBV*15-SS01A,1
Marvel - MORE*15-SS31A,1
Liebherr - MW 1801,1
Frigidaire - EFR115-B-BLACK,1
Frigidaire - EFR115-B-RED,1
Miele - KWT 6722 iS,1
Beko - BFBF2412SL,1
COCA COLA - CRF16CK,1
Liebherr - ICB5160IM,1
Beko - BFBF2412SS,1
Blomberg - BRFB1044SS,1
RCA - EFR180,1
Blomberg - BRFB1044WH,1
Liebherr - ICN 51030,1
Miele - K31222UI,1
Liebherr - ICS5101,1
AVALLON - AWC243TSZLH,1
